SampleName,Date,Month,MonthYear,StartTime,EndTime,StartTimeEpoch,EndTimeEpoch,SampleLabel,BottleNumber,SampleID,Site,SampleDepth,Season,TideDirection,TideType,SamplingDirection,Depth,Pressure,Latitude,Longitude,Distance,Tide,vvhA,TotalProkaryotes,LabChla,Rainfall,Rainfall_5Day,AirTemp,AirTemp_Max,Discharge,Discharge_3Day,TotalN,NOx,NH3,TDN,PON,DON,TotalP,Phosphate,DOP,Silicate,DOC,POC,TOC,ChlorophyllRaw,Chlorophyll,LabpH,LabConductivity,LabSalinity,Conductivity,Density,Salinity,WaterTemp,O2Sat,O2ConcentrationRaw,O2Conc,TurbidityRaw,Turbidity,M:C,BIX,HIX,FI,UVHumic-like,MarineHumic-like,VisibleHumic-like,Tryptophan-like,Tyrosine-like,Phenylalanine-like,FulvicAcid-like,OpticalBrighteners,DieselBandII,Petroleum-like,Lignin-like
267-Apr-S9-S,2019-04-20,April,19-Apr,9:03:10 AM,9:03:55 AM,1555786990,1555787035,S4-S,12,267,4,Surface,Dry,Ebb,LL,Offshore-Back,0.239202419,106.118837,21.28872278,-157.8356287,2485.452019,0.015666667,216.9689386,3211.673469,0.637254902,0.508,4.7244,26.1,30,0.154892896,0.173015648,16.00856263,2.553846556,0.68583252,22.80513919,13.47569378,12.76888355,0.981827136,0.199307377,0.782519759,53.45347328,120.4829309,128.646864,249.1297949,152.1111111,1.259744444,8.04,41.9,26.72070142,40.97929348,1016.529,26.0653587,25.25906522,81.52152778,209.1616944,6.693174222,321.4722222,1.655980556,1.173251657,0.702029347,2.264762138,1.523550919,0.11637866,0.123199316,0.105006727,0.12381195,0.114523917,0.045901801,0.055990241,0.083209002,0.045446835,0.128084936,0.129838018
268-Apr-S7-B,2019-04-20,April,19-Apr,9:12:12 AM,9:12:51 AM,1555787532,1555787571,S5-B,13,268,5,Bottom,Dry,Ebb,LL,Offshore-Back,1.013858264,113.9004125,21.28693518,-157.8312381,1954.891433,-0.00525,16.23519998,4805.040816,2.803007519,0.508,4.7244,26.1,30,0.154892896,0.173015648,20.91842338,1.165763228,0.538957442,15.70306924,11.8492573,19.21370271,1.140014775,0.101920453,1.038094322,10.3855672,126.2281432,96.36110644,222.5892496,413.9677419,4.428209677,8.06,49.9,32.03297585,48.9238625,1020.299925,31.327925,25.888525,88.51229032,224.1310645,7.172194065,577.2903226,3.216470968,1.172219648,0.686129671,3.619033249,1.525096494,0.117416626,0.125023636,0.106655469,0.077119252,0.064039052,0.038663471,0.057782891,0.08588396,0.046516267,0.125747366,0.09450406
269-Apr-S7-M,2019-04-20,April,19-Apr,9:13:48 AM,9:14:34 AM,1555787628,1555787674,S5-M,14,269,5,Pycnocline,Dry,Ebb,LL,Offshore-Back,0.505240608,108.7912447,21.28703753,-157.8312594,1964.333648,-0.006125,27.97875209,5330.7,1.932627119,0.508,4.7244,26.1,30,0.154892896,0.173015648,31.18495448,1.511933679,0.49886283,19.11491792,9.311439183,29.17415797,0.973947304,0.146710043,0.827237261,40.60792058,123.2306411,76.3990137,199.6296548,174.7567568,1.533756757,8.05,43.1,27.42036686,39.41173404,1015.51967,24.82203191,25.51394681,85.22916667,217.8908889,6.972508444,354.3513514,1.856543243,1.175767658,0.700177665,3.387320297,1.513017512,0.110595671,0.117797501,0.100187737,0.074002801,0.056229203,0.025810749,0.057063507,0.079529049,0.049423808,0.121381957,0.10824023
270-Apr-S7-S,2019-04-20,April,19-Apr,9:15:12 AM,9:15:54 AM,1555787712,1555787754,S5-S,15,270,5,Surface,Dry,Ebb,LL,Offshore-Back,0.289698603,106.6260814,21.28700728,-157.8312481,1961.167657,-0.00675,69.56899837,4607.897959,0.812831858,0.508,4.7244,26.1,30,0.154892896,0.173015648,16.21588462,6.1562346,0.952645191,30.55674518,5.773634419,9.107004829,1.434917508,0.349459545,1.085457963,122.2333691,110.5745212,65.15929094,175.7338121,143.5,1.15555,8,36.5,22.86721289,38.14290698,1014.946395,24.0067093,25.38068605,82.23236364,210.729303,6.743337697,370.2222222,1.953355556,1.202085388,0.699163611,2.497377628,1.494829496,0.116708765,0.124702576,0.103738534,0.094009221,0.114234914,0.040027047,0.051896681,0.082990461,0.040790526,0.125645601,0.138567462
271-Apr-S5-B,2019-04-20,April,19-Apr,9:25:50 AM,9:26:31 AM,1555788350,1555788391,S6-B,16,271,6,Bottom,Dry,Ebb,LL,Offshore-Back,0.58799089,109.6224881,21.28291455,-157.8264936,1289.849546,-0.010125,9.376225216,5750.44,4.299107143,0.508,4.7244,26.1,30,0.154892896,0.173015648,20.11136564,2.91379754,0.421374281,17.55174875,17.98179954,16.77619382,1.368135927,0.198299927,1.169836,33.17772141,130.4746045,131.4748081,261.9494126,458.3939394,4.965766667,8.05,49.1,31.27369935,47.38778571,1019.256762,30.05196429,26.15867857,104.552875,264.06925,8.450216,488.969697,2.677715152,1.162226745,0.776671974,2.65791767,1.576867889,0.110720995,0.119939323,0.103197868,0.096237748,0.113520272,0.043534765,0.058792799,0.085023292,0.050221567,0.121761778,0.109381072
272-Apr-S5-M,2019-04-20,April,19-Apr,9:27:55 AM,9:28:36 AM,1555788475,1555788516,S6-M,17,272,6,Pycnocline,Dry,Ebb,LL,Offshore-Back,0.371447123,107.4472619,21.28286717,-157.8266699,1299.477416,-0.016458333,8.001082688,6260.62,9.58814433,0.508,4.7244,26.1,30,0.154892896,0.173015648,22.8983381,1.623835087,0.10525701,20.80656674,35.32748103,21.169246,0.989509973,0.093147235,0.896362738,23.10979158,144.4629475,257.2854681,401.7484156,456.2424242,4.939733333,8.04,48.6,30.8464865,46.79245238,1018.856369,29.56261905,26.26445238,106.6822727,268.9141212,8.605251879,441.4545455,2.387872727,1.209531944,0.709246453,2.062482197,1.487376234,0.098360032,0.10625112,0.087844823,0.10811492,0.093428983,0.033948784,0.047728401,0.070320336,0.042176418,0.107236751,0.123699811
273-Apr-S5-S,2019-04-20,April,19-Apr,9:30:03 AM,9:30:48 AM,1555788603,1555788648,S6-S,18,273,6,Surface,Dry,Ebb,LL,Offshore-Back,0.281090246,106.5396087,21.28292643,-157.8263358,1279.029201,-0.022333333,103.4832073,4872.653061,3.041304348,0.508,4.7244,26.1,30,0.154892896,0.173015648,20.30810018,0.964637236,0.299636239,19.40042827,7.463359466,19.04382671,0.734400394,0.151579389,0.582821005,173.4530997,130.5578684,69.00482872,199.5626971,289.9473684,2.927563158,8.03,35.8,22.17975236,37.28531522,1014.24475,23.23298913,25.7988587,92.30302857,234.6016857,7.507253943,385.2105263,2.044784211,1.195905481,0.681577638,2.357482008,1.476317486,0.132640906,0.139823233,0.116918298,0.12313066,0.114690605,0.054324248,0.062201327,0.091931731,0.052020629,0.14022764,0.125971729
274-Apr-S3-B,2019-04-20,April,19-Apr,9:41:52 AM,9:42:36 AM,1555789312,1555789356,S7-B,19,274,7,Bottom,Dry,Ebb,LL,Offshore-Back,1.967418817,123.4791222,21.27785818,-157.820784,472.8264697,-0.019333333,NA,3799.18,6.109183673,0.508,4.7244,26.1,30,0.154892896,0.173015648,9.828747437,0.291222761,0.092376876,8.308351178,12.28236474,9.4451478,0.669785767,0.079294784,0.590490983,20.00478088,120.1498751,103.7423047,223.8921798,753.2285714,8.533265714,7.74,54.5,34.70405385,53.10727778,1021.816922,33.70334444,26.76178889,16.27761765,40.68332353,1.301866353,489.8857143,2.683302857,1.253665895,0.691161163,1.209157531,1.500810324,0.086997638,0.096090222,0.076647393,0.106354078,0.144905423,0.022001466,0.040974189,0.061721194,0.033545707,0.08914855,0.090236641
275-Apr-S3-M,2019-04-20,April,19-Apr,9:43:55 AM,9:44:38 AM,1555789435,1555789478,S7-M,20,275,7,Pycnocline,Dry,Ebb,LL,Offshore-Back,0.419607775,107.9310455,21.27805736,-157.8209669,501.9023297,-0.022,4.52123217,5713.34,40.19318182,0.508,4.7244,26.1,30,0.154892896,0.173015648,27.57578098,0.953037168,0.095354542,28.83654532,40.27265213,26.52738927,1.080325043,0.195865253,0.88445979,14.85217306,296.2531224,317.9773398,614.2304622,1865.852941,21.99602059,8.27,51.8,32.3439133,50.56394318,1019.944727,31.47560227,27.38219318,200.0946765,493.2378529,15.78361129,638.2352941,3.588235294,1.077568113,0.740714995,3.349842302,1.602171703,0.119597985,0.127777585,0.11857959,0.103423918,0.065801044,0.0172017,0.056608514,0.099527872,0.04935085,0.118818523,0.106817206
276-Apr-S3-S,2019-04-20,April,19-Apr,9:45:15 AM,9:45:56 AM,1555789515,1555789556,S7-S,21,276,7,Surface,Dry,Ebb,LL,Offshore-Back,0.212593765,105.8515476,21.27807874,-157.8209747,504.1574292,-0.023666667,19.59412864,4584.7,29.715,0.508,4.7244,26.1,30,0.154892896,0.173015648,24.08889518,2.375833482,0.206220643,25.75303355,33.01525574,21.50684106,2.024328983,0.339049218,1.685279765,22.25784137,235.5537052,249.7048827,485.2585879,2646.393939,31.44056667,8.22,50.4,31.25086887,52.03182143,1020.572333,32.38359524,27.55353571,207.1539375,510.5557188,16.337783,723,4.1053,1.224573359,0.759729994,1.42447737,1.418659459,0.103010732,0.112955705,0.092240864,0.294485521,0.165606974,0.051171876,0.050831365,0.071332947,0.045862694,0.113733397,0.171381993
277-Apr-S1-B,2019-04-20,April,19-Apr,9:56:20 AM,9:57:05 AM,1555790180,1555790225,S8-B,22,277,8,Bottom,Dry,Ebb,LL,Offshore-Back,0.719661017,110.9451413,21.27517459,-157.8178615,47.24297782,-0.041041667,2.433654959,5215.06,18.753,0.508,4.7244,26.1,30,0.154892896,0.173015648,12.0169365,0.216563676,0.068832545,10.85653105,20.19812596,11.73154028,1.623442502,0.216811838,1.406630664,6.547150304,155.8701082,179.0827421,334.9528503,2563.5,30.43755,7.82,53.8,33.7919781,52.58316304,1021.056337,32.92981522,27.32402174,71.96133333,177.9273333,5.693674667,749.4722222,4.266780556,1.192100509,0.693714999,1.948251341,1.491167395,0.105366635,0.112334707,0.094232581,0.118589655,0.129587701,0.038386906,0.049669332,0.074785441,0.043874227,0.109298777,0.114859946
278-Apr-S1-M,2019-04-20,April,19-Apr,9:58:10 AM,9:58:48 AM,1555790290,1555790328,S8-M,23,278,8,Pycnocline,Dry,Ebb,LL,Offshore-Back,0.354803858,107.2800769,21.27514536,-157.8178482,44.00538151,-0.04425,6.871087431,4567.591837,31.69468085,0.508,4.7244,26.1,30,0.154892896,0.173015648,14.05029472,0.408444501,0.084898089,13.08351178,30.75595777,13.55695213,0.766510712,0.161905761,0.604604951,7.484958525,186.0949209,257.0807112,443.1756321,1611.3,18.91593,7.83,53.6,33.57305107,52.53633333,1020.940051,32.82108974,27.43211538,77.72596667,191.9718667,6.143099733,717.2,4.06992,1.159954801,0.703929151,1.675350008,1.491573102,0.108011251,0.114965182,0.099111778,0.182304447,0.143577851,0.033171933,0.050116787,0.078006552,0.043659378,0.109219665,0.120995352
279-Apr-S1-S,2019-04-20,April,19-Apr,9:59:33 AM,10:00:14 AM,1555790373,1555790414,S8-S,24,279,8,Surface,Dry,Ebb,LL,Offshore-Back,0.161647868,105.3397857,21.27522721,-157.8178779,52.57321679,-0.047,NA,5900.42,16.54945055,0.508,4.7244,26.1,30,0.154892896,0.173015648,118.4383328,95.89443999,0.085313577,116.4168451,35.96979887,22.45857923,2.660822458,0.592197121,2.068625337,232.8507975,166.9442132,157.8138281,324.7580413,918.28125,10.53040313,7.78,40.7,24.79540971,46.48078571,1017.969107,28.77482143,27.22484524,59.14348485,146.4636061,4.686835394,616.46875,3.455459375,1.177602341,0.75931896,2.130985985,1.517137739,0.125426729,0.136731635,0.116110193,0.182210094,0.155477282,0.02690686,0.054132219,0.092266543,0.043118942,0.130233221,0.153600893
280-Jun-S1-B,2019-06-04,June,19-Jun,9:18:17 AM,9:19:02 AM,1559675897,1559675942,S1-B,1,280,8,Bottom,Dry,Flood,LL,Back-Offshore,0.954538421,113.3405326,21.27512828,-157.8177811,37.67360814,-0.063625,54.07675125,4314.612245,36.3,8.636,1.8796,27,31.7,0.5097024,0.283073611,17.35747669,0.790478033,0.89390774,15.96627409,31.16640333,15.67309092,0.694765264,0.097713729,0.597051535,44.11119711,202.2116986,224.7995537,427.0112523,1235.710526,14.37129737,7.7,51.9,31.77751292,53.12982609,1020.502522,32.61918478,28.31641304,13.72258333,33.36044444,1.067534222,827.6842105,4.743873684,1.183952113,0.766861517,1.441320539,1.52511145,0.118437312,0.129458599,0.109344455,0.297725798,0.180352048,0.055728505,0.068582147,0.088893493,0.066364417,0.1312515,0.159183547
281-Jun-S1-M,2019-06-04,June,19-Jun,9:21:54 AM,9:22:36 AM,1559676114,1559676156,S1-M,2,281,8,Pycnocline,Dry,Flood,LL,Back-Offshore,0.409015066,107.8606395,21.27507884,-157.8176967,27.79861154,-0.061875,244.929051,5244.244898,20.64,8.636,1.8796,27,31.7,0.5097024,0.283073611,26.5162884,10.52059517,1.085986114,43.16827266,26.95138755,14.90970712,0.626394713,0.109991171,0.516403542,116.1090678,212.9527477,193.123253,406.0760007,745.5,8.43975,7.71,48.1,29.32143966,50.72898837,1019.447698,31.11715116,28.09377907,33.49164706,81.70708824,2.614626824,652.3461538,3.674311538,1.16969486,0.770600388,1.431333594,1.542290601,0.119636683,0.131086696,0.112069139,0.288104884,0.158733158,0.065371614,0.062499732,0.092020046,0.057822626,0.13000959,0.174156708
282-Jun-S1-S,2019-06-04,June,19-Jun,9:24:13 AM,9:24:55 AM,1559676253,1559676295,S1-S,3,282,8,Surface,Dry,Flood,LL,Back-Offshore,0.200614086,105.7672093,21.27507088,-157.8177824,33.48985125,-0.061166667,332.345468,4560.96,16.28571429,8.636,1.8796,27,31.7,0.5097024,0.283073611,24.64637453,13.24642091,1.891464653,54.32458958,25.85112046,9.508488967,0.696332498,0.09679407,0.599538428,117.566775,156.6663197,172.5868508,329.2531705,428.9393939,4.609366667,7.65,45,27.03798846,47.06666279,1017.327709,28.42593023,28.41348837,19.33157576,46.86309091,1.499618909,744.6060606,4.23709697,1.204140904,0.763176022,2.38481549,1.503840467,0.12548616,0.139717907,0.116031194,0.166548531,0.118293645,0.034430314,0.079948891,0.091703362,0.088973833,0.142977416,0.163773684
283-Jun-S3-B,2019-06-04,June,19-Jun,9:35:09 AM,9:35:50 AM,1559676909,1559676950,S2-B,4,283,7,Bottom,Dry,Flood,LL,Back-Offshore,2.045850865,124.3029881,21.27819602,-157.8213065,537.9647049,-0.0685,49.92655242,5853.229167,25.54285714,8.636,1.8796,27,31.7,0.5097024,0.283073611,8.611973177,0.705712766,0.099932668,12.86134904,26.60071504,7.806327743,0.412075564,0.102403988,0.309671576,38.04608418,152.1700666,195.2670633,347.4371299,445.0857143,4.804737143,7.72,53.6,33.01793813,54.30279762,1021.196595,33.50004762,28.21652381,9.669030303,23.54675758,0.753496242,366.8571429,1.932828571,1.295636378,0.702557705,2.056940826,1.52662982,0.125293216,0.142562468,0.110032776,0.192862624,0.114766028,0.04753064,0.064655949,0.088550094,0.060299874,0.129317046,0.146350064
284-Jun-S3-M,2019-06-04,June,19-Jun,9:39:30 AM,9:40:10 AM,1559677170,1559677210,S2-M,5,284,7,Pycnocline,Dry,Flood,LL,Back-Offshore,0.492405865,108.6983171,21.27823695,-157.8209842,517.4146347,-0.0665,88.86533468,6343.816327,72,8.636,1.8796,27,31.7,0.5097024,0.283073611,30.63420753,1.649547997,0.221633431,33.30389008,45.97006353,28.7630261,1.296191029,0.290658108,1.005532921,94.77334113,425.6921316,381.7892009,807.4813325,2153.470588,25.47619412,8.24,46.6,28.35313579,49.88601613,1019.082419,30.59345161,28.00827419,164.2688387,401.0593226,12.83389832,478.7647059,2.615464706,1.137950112,0.833207506,1.59202277,1.513482107,0.150356422,0.169131092,0.148627862,0.304703779,0.184659181,0.106174147,0.084525991,0.126314253,0.085755168,0.169512726,0.19171055
285-Jun-S3-S,2019-06-04,June,19-Jun,9:41:13 AM,9:41:52 AM,1559677273,1559677312,S2-S,6,285,7,Surface,Dry,Flood,LL,Back-Offshore,0.213412801,105.895775,21.27820868,-157.821088,522.6915602,-0.065333333,NA,6526.72,7.363636364,8.636,1.8796,27,31.7,0.5097024,0.283073611,16.32249429,7.292201625,0.017225702,28.56441827,18.09610163,9.013066963,0.612681422,0.119877501,0.492803921,145.9820807,211.9535803,130.1062109,342.0597912,365.8235294,3.845664706,8.05,43.5,26.34492622,46.4963625,1017.465488,28.37135,27.8537625,90.50154839,221.6606774,7.093141677,357.9117647,1.878261765,1.204039216,0.76478719,2.087417579,1.495329166,0.101553904,0.110414098,0.091703075,0.15477673,0.10041967,0.050756348,0.055565479,0.074127057,0.056669797,0.112037161,0.119102846
286-Jun-S5-B,2019-06-04,June,19-Jun,10:01:29 AM,10:02:16 AM,1559678489,1559678536,S3-B,7,286,6,Bottom,Dry,Flood,LL,Back-Offshore,0.622995307,110.0101146,21.28309377,-157.8264223,1298.488953,-0.068708333,58.54232392,6389.84,11.4,8.636,1.8796,27,31.7,0.5097024,0.283073611,26.74079545,2.53403215,0.118515188,18.70717345,27.51857643,24.08824811,1.23075904,0.131649132,1.099109908,130.4564766,172.1534138,208.1477349,380.3011487,860.6857143,9.833497143,8.1,41.6,25.25891375,47.4281875,1018.221406,29.22834375,27.49638542,119.8262703,294.9996216,9.439987892,834.6857143,4.786582857,1.119696756,0.694051368,2.323955569,1.531669699,0.158908334,0.167805696,0.149867092,0.217891231,0.123656024,0.062458178,0.082690168,0.120941396,0.074079321,0.174662007,0.171472922
287-Jun-S5-M,2019-06-04,June,19-Jun,10:03:32 AM,10:04:28 AM,1559678612,1559678668,S3-M,8,287,6,Pycnocline,Dry,Flood,LL,Back-Offshore,0.344732918,107.2149123,21.2830143,-157.8265076,1298.614149,-0.068333333,296.3026844,5802,5.95,8.636,1.8796,27,31.7,0.5097024,0.283073611,16.00749964,2.919641915,0.102115376,23.75356888,20.06365818,12.98574235,0.718861476,0.106956298,0.611905178,179.9452024,185.975229,137.9112172,323.8864462,470.5531915,5.112893617,8.04,36,21.6647768,41.93462281,1015.64164,25.65485965,27.17891228,102.0217955,252.9877955,8.095609455,640.9148936,3.604580851,1.196839411,0.701819666,2.381025384,1.514845718,0.166760902,0.181200856,0.151399473,0.200948066,0.124405797,0.083394779,0.081289423,0.120362772,0.072096684,0.173161902,0.207225997
288-Jun-S5-S,2019-06-04,June,19-Jun,10:05:24 AM,10:06:14 AM,1559678724,1559678774,S3-S,9,288,6,Surface,Dry,Flood,LL,Back-Offshore,0.152067505,105.279549,21.28319043,-157.8265939,1318.730638,-0.068041667,330.7366958,5142.918367,5.086666667,8.636,1.8796,27,31.7,0.5097024,0.283073611,10.04167714,2.95393788,0.669914624,23.59653819,19.10341177,6.417824636,0.546074008,0.186506769,0.359567239,228.1090766,189.8886345,176.9634197,366.8520542,182.5714286,1.628314286,8.02,26.3,15.64326097,22.2684875,1006.516988,13.0874625,26.2501,84.44715385,212.9394103,6.814061128,1387.619048,8.15947619,1.172900417,0.636939913,3.204457364,1.472272357,0.234721021,0.24285083,0.207051533,0.203204594,0.161009469,0.049495934,0.110234758,0.162108204,0.090555806,0.246350124,0.267011222
289-Jun-S7-B,2019-06-04,June,19-Jun,10:16:32 AM,10:17:18 AM,1559679392,1559679438,S4-B,10,289,5,Bottom,Dry,Flood,LL,Back-Offshore,0.919422619,112.9877872,21.28705338,-157.8312468,1964.604564,-0.06,13.11701155,3550.653061,18,8.636,1.8796,27,31.7,0.5097024,0.283073611,15.10695912,0.967849731,0.788724773,21.34100642,32.16317905,13.35038462,0.973354345,0.201405238,0.771949107,36.22319355,198.5480849,221.8260147,420.3740996,943.7368421,10.83841579,8,53.1,32.6591287,53.25709574,1020.636894,32.76297872,28.23538298,83.89394444,203.7383333,6.519626667,795.3157895,4.546426316,1.143566441,0.674178392,2.399949263,1.482415574,0.124659146,0.12895341,0.112764248,0.152047016,0.133648324,0.043138721,0.065534214,0.089735354,0.065273574,0.138101574,0.120145821
290-Jun-S7-M,2019-06-04,June,19-Jun,10:18:20 AM,10:19:04 AM,1559679500,1559679544,S4-M,11,290,5,Pycnocline,Dry,Flood,LL,Back-Offshore,0.488864609,108.6627444,21.28702278,-157.8312549,1962.864501,-0.060375,31.98504879,5745.22,7.357142857,8.636,1.8796,27,31.7,0.5097024,0.283073611,10.59783122,1.677688276,0.189600705,15.98768737,18.43945127,8.730542239,0.633617354,0.058950118,0.574667236,106.2516721,177.2325146,147.7418268,324.9743414,348.4,3.63484,8.17,44.7,27.22919366,44.17198889,1016.392367,26.88348889,27.72576667,113.8470286,280.0772,8.9624704,550.1714286,3.051045714,1.225516817,0.714654169,2.514005237,1.493996327,0.136684001,0.15008789,0.122469058,0.140003591,0.140685182,0.037935722,0.066591007,0.096017511,0.061838285,0.14534185,0.157765661
291-Jun-S7-S,2019-06-04,June,19-Jun,10:19:54 AM,10:20:37 AM,1559679594,1559679637,S4-S,12,291,5,Surface,Dry,Flood,LL,Back-Offshore,0.200015181,105.7611932,21.28702,-157.831253,1962.507841,-0.059125,53.14027911,4482.86,4.428571429,8.636,1.8796,27,31.7,0.5097024,0.283073611,12.30422267,7.677459636,1.265499165,32.16898644,13.26032066,3.361263869,0.714496386,0.282749044,0.431747342,218.6419082,156.7495837,110.4015586,267.1511423,236.7272727,2.2836,8.1,29.5,17.29485366,31.50556818,1010.272955,18.59005682,27.45314773,89.76017647,221.7678235,7.096570353,677.5757576,3.828212121,1.21536538,0.676187729,2.954478872,1.443272583,0.187204705,0.19593523,0.161215083,0.161295936,0.159583487,0.057680045,0.087090229,0.126651363,0.075796308,0.203231787,0.217731167
292-Jun-S9-B,2019-06-04,June,19-Jun,10:29:54 AM,10:30:38 AM,1559680194,1559680238,S5-B,13,292,4,Bottom,Dry,Flood,LL,Back-Offshore,2.452930804,128.3921889,21.28857176,-157.8353706,2462.17269,-0.045666667,1.080484071,1136.9,7.416666667,8.636,1.8796,27,31.7,0.5097024,0.283073611,7.828844196,1.215308312,1.748113778,13.51802284,10.4541806,4.865422106,0.65839923,0.17993121,0.47846802,18.46529197,97.13259784,87.14451836,184.2771162,430.3714286,4.626694286,8.04,54.8,34.42259513,54.08327143,1021.761586,33.9118,27.42812857,76.54152941,189.4474412,6.062318118,1014.771429,5.885105714,1.095124802,0.691228328,1.685988119,1.484691636,0.057360785,0.059004158,0.053878935,0.070723648,0.070966515,0.018442479,0.032159531,0.044059352,0.029819566,0.06637718,0.07384398
293-Jun-S9-M,2019-06-04,June,19-Jun,10:32:28 AM,10:33:26 AM,1559680348,1559680406,S5-M,14,293,4,Pycnocline,Dry,Flood,LL,Back-Offshore,0.3409056,107.1764661,21.28842519,-157.8355457,2484.253588,-0.042333333,7.977781096,4611.28,8.043478261,8.636,1.8796,27,31.7,0.5097024,0.283073611,10.06857885,1.795349819,0.512936567,18.3003212,13.78982915,7.760292464,0.557694698,0.127786566,0.429908132,85.601219,196.1334305,94.58233076,290.7157613,330.9591837,3.423806122,8.09,44.7,27.14836545,41.02311864,1014.704636,24.68821186,27.86622034,99.27445652,243.5600435,7.793921391,538.7959184,2.981655102,1.192204384,0.697663066,2.476029182,1.470581386,0.121082648,0.128067151,0.107420467,0.135165033,0.13713517,0.0311823,0.061517797,0.085245957,0.059460483,0.130437071,0.140214335
294-Jun-S9-S,2019-06-04,June,19-Jun,10:36:08 AM,10:37:07 AM,1559680568,1559680627,S5-S,15,294,4,Surface,Dry,Flood,LL,Back-Offshore,0.206917993,105.8305333,21.28868818,-157.835186,2440.67607,-0.037875,15.85443819,4630.8,5.208333333,8.636,1.8796,27,31.7,0.5097024,0.283073611,12.03269319,4.90432305,1.019442992,25.51659529,14.69704805,6.108927148,0.664482054,0.188759932,0.475722122,177.5577094,149.8386761,111.7257747,261.5644508,337.18,3.499078,8.05,34.5,20.43960683,41.42871667,1015.015375,25.03731667,27.707425,100.6074348,247.0263261,7.904842435,547.64,3.035604,1.206431098,0.687085091,2.732893271,1.4517885,0.167402169,0.177451665,0.147088106,0.169893723,0.130644985,0.040256841,0.079352482,0.115061935,0.069972314,0.180865193,0.206693973
295-Jun-S11-B,2019-06-04,June,19-Jun,10:45:20 AM,10:46:03 AM,1559681120,1559681163,S6-B,16,295,3,Bottom,Dry,Flood,LL,Back-Offshore,3.387068838,137.7757955,21.2876397,-157.8407577,3030.221372,-0.032625,NA,928.673469,2.9125,8.636,1.8796,27,31.7,0.5097024,0.283073611,4.63543257,0.997221147,0.913493127,9.171127766,4.478376258,2.724718296,0.392557288,0.189127796,0.203429492,14.7509624,81.67880933,39.92652007,121.6053294,249.2058824,2.434591176,8.08,55.2,35.08196183,53.82846591,1022.062011,34.09773864,26.92581818,82.2935,205.122,6.563904,574.5,3.19945,1.125526878,0.738629621,0.776789622,1.53059717,0.031136611,0.033759887,0.029994741,0.053851322,0.070042936,0.031843878,0.016823899,0.024654002,0.015141954,0.035206692,0.027926867
296-Jun-S11-M,2019-06-04,June,19-Jun,10:47:08 AM,10:47:52 AM,1559681228,1559681272,S6-M,17,296,3,Pycnocline,Dry,Flood,LL,Back-Offshore,0.540910456,109.1855556,21.28761838,-157.840648,3019.5533,-0.030583333,4.695237987,4275.387755,4.28,8.636,1.8796,27,31.7,0.5097024,0.283073611,9.471316277,2.583277639,0.635876165,17.88633119,10.19317379,6.252162473,0.570986795,0.1276946,0.443292195,110.9299816,122.4448376,69.3699633,191.8148009,264.5555556,2.620322222,8.1,43.2,26.21293252,45.89028889,1017.257256,28.03933333,27.72713333,100.2302286,245.9131714,7.869221486,387.8333333,2.060783333,1.188392181,0.712807989,1.65487478,1.484892919,0.11047054,0.117164991,0.098591183,0.138927476,0.151794213,0.041201828,0.054012817,0.078722636,0.049891054,0.122551845,0.151309825
297-Jun-S11-S,2019-06-04,June,19-Jun,10:48:32 AM,10:49:18 AM,1559681312,1559681358,S6-S,18,297,3,Surface,Dry,Flood,LL,Back-Offshore,0.220017149,105.962117,21.28767372,-157.8406425,3017.765372,-0.027333333,5.120415081,4804.8,3.653846154,8.636,1.8796,27,31.7,0.5097024,0.283073611,9.611427532,3.61760878,0.590983155,19.0783369,11.13435396,5.402835597,0.571212085,0.126866907,0.444345178,128.9384175,126.1084513,86.47844561,212.5868969,230.8205128,2.212128205,8.13,43.8,26.52135035,43.55315957,1015.93766,26.35124468,27.89995745,104.2525278,255.1809167,8.165789333,421.6410256,2.267010256,1.205965686,0.701226924,2.378762462,1.472300018,0.12291155,0.132273343,0.10968251,0.123338647,0.110143824,0.030790215,0.058131843,0.085948041,0.050116308,0.133928543,0.138447243
298-Jun-S13-B,2019-06-04,June,19-Jun,11:00:15 AM,11:01:07 AM,1559682015,1559682067,S7-B,19,298,2,Bottom,Dry,Flood,LL,Back-Offshore,5.137833727,155.3625849,21.28474364,-157.8448766,3534.716485,-0.016125,NA,475.571429,0.541666667,8.636,1.8796,27,31.7,0.5097024,0.283073611,3.170912009,0.878866852,0.234198755,8.029800143,1.563877423,2.057846402,0.233277412,0.085758167,0.147519245,4.354585015,70.34658618,28.12175017,98.46833635,109.725,0.7468725,8.15,55.3,35.51519159,53.58916038,1022.345745,34.276,26.45261321,88.74563415,223.2150732,7.142882341,313.55,1.607655,1.321094647,0.824373641,0.4207945,1.645983232,0.01189115,0.014820419,0.011218287,0.039438888,0.067606741,0.018418952,0.006783014,0.009532789,0.007103103,0.013209675,0.022431718
